group_id,entity_name,entity_value,filename
281678,item_weight,2.82 ounce,91tIJOPHajL.jpg
630869,item_weight,9 gram,51LKXHtbzbL.jpg
529606,item_weight,7 ounce,71J4uIxWu9L.jpg
299791,item_weight,58 gram,71sdvdmswnL.jpg
273748,item_weight,0.7 kilogram,71a0ApQ91gL.jpg
801829,maximum_weight_recommendation,2.2 kilogram,71ppBZY0zEL.jpg
120569,item_weight,156.0 gram,61-Lg0R2lUS.jpg
120219,maximum_weight_recommendation,3.0 ounce,81yHvneIdQL.jpg
709627,voltage,10.8 volt,41NH8WgeBOL.jpg
252782,item_weight,204.0 kilogram,91gkGOT35-L.jpg
991868,item_weight,1.8 gram,91ADo5ndaEL.jpg
192132,item_weight,506.0 gram,81tMCRwYZGL.jpg
140266,item_weight,96.5 gram,715++LcNseL.jpg
318770,wattage,70.0 watt,61kdwY77JlL.jpg
459516,item_weight,201306.0 gram,71zIii5y+hL.jpg
459516,item_weight,3.0 gram,71FKAb9pgXL.jpg
932012,item_weight,2.0 pound,61T3P7KPJ0L.jpg
459516,item_volume,100.0 millilitre,71lMmBP8kUL.jpg
776058,item_weight,3.0 pound,71cEaPfB1pL.jpg
731252,item_weight,30.0 kilogram,61ddzOv0rSL.jpg
299791,item_weight,9.4 gram,81VUT9BMZ4L.jpg
489118,item_weight,25.0 gram,71ZqSLgEwAL.jpg
489118,item_weight,25.0 gram,71Rw0rSKYyL.jpg
844474,item_weight,11.25 kilogram,71c38TkEpgL.jpg
523149,item_weight,6.1 gram,71mqkW7oHBL.jpg
299791,item_weight,16.8 gram,51ZF71z4YNS.jpg
731432,item_weight,28.0 gram,81jZUqZAgGL.jpg
318770,wattage,240.0 watt,71u-oFZfdZL.jpg
318770,wattage,240.0 watt,71XmYwRrjhL.jpg
318770,wattage,240.0 watt,719rKIJHZvL.jpg
318770,wattage,240.0 watt,71KDFqKkNnL.jpg
318770,wattage,240.0 watt,71tWWgkVz4L.jpg
365637,item_weight,150.0 gram,61fraEsD2PL.jpg
365637,item_weight,150.0 gram,61Enmrzq3TL.jpg
881883,item_weight,1.0 ton,718jtb5KJOS.jpg
523149,item_weight,2.0 gram,81fc-MLMqWL.jpg
237000,item_weight,1800.0 gram,51NDqQf2yXL.jpg
639090,item_weight,2.0 pound,81sD45OgTqL.jpg
630869,item_weight,20.0 gram,61LLE5kWCJL.jpg
299791,item_weight,13.0 gram,51sENedZESL.jpg
922709,item_weight,5.5 pound,71MI+Cf60UL.jpg
459516,item_weight,5.0 milligram,71Bofj0amZL.jpg
507467,item_weight,72.0 gram,71-t9F5FtaL.jpg
524635,item_weight,2 ounce,61yH3Nsz4KL.jpg
751532,maximum_weight_recommendation,860 pound,814tTe50zIL.jpg
639090,item_weight,50.0 gram,81A58hHr1mL.jpg
993359,item_weight,200 gram,81SQvTLJ04L.jpg
993359,item_weight,200 gram,816-h5BrlbL.jpg
993359,item_weight,200 gram,81PO-s0lK8L.jpg
462757,item_weight,37 kilogram,61ZSAo2NWKL.jpg
639090,item_weight,12.2 gram,71jyxDNqXbL.jpg
731432,item_weight,80.0 milligram,61lE5VFIKVL.jpg
731432,item_weight,80.0 milligram,61ePec-vqyL.jpg
296953,item_weight,15.0 kilogram,71c5E7K9b3L.jpg
288715,item_weight,2.0 ounce,71BiVbuyXYL.jpg
365637,item_weight,600.0 gram,91+tGTVrdKL.jpg
365637,item_weight,600.0 gram,91t7PPVdGCL.jpg
365637,item_weight,600.0 gram,9104zYbkndL.jpg
881883,item_weight,180.0 gram,61a9koe6-KL.jpg
731432,item_weight,563.0 gram,71c11uDwQzL.jpg
731432,item_weight,90.0 milligram,715l5Koa3yL.jpg
731432,item_weight,20.0 gram,717NOhwpOdL.jpg
731432,item_weight,563.0 gram,710mmppGjxL.jpg
731432,item_weight,563.0 gram,71BRpb-gXfL.jpg
731432,item_weight,20.0 ounce,71EPE0wSdbL.jpg
365637,item_weight,198.0 gram,813OpmOYe4L.jpg
365637,item_weight,30.0 gram,81940+4c1GL.jpg
365637,item_weight,30.0 gram,71eBllTykHL.jpg
411423,item_weight,525.0 gram,71yjttWcfCL.jpg
411423,item_weight,525.0 gram,71RzdvhAmsL.jpg
411423,item_weight,525.0 gram,71S6zr9oqyL.jpg
529606,item_weight,9.0 ounce,61rwfYKIROL.jpg
529606,item_weight,9.0 ounce,61Jtmm2YrTL.jpg
179080,voltage,48.0 volt,61+MxCZlePL.jpg
459516,item_weight,400.0 milligram,51yfUJv1GuL.jpg
225091,item_weight,30.0 gram,71ruKYocvFL.jpg
225091,item_weight,30.0 gram,71sGR+aCsvL.jpg
918474,item_weight,265.0 gram,71Ks+QACYHS.jpg
329793,item_weight,270.0 gram,4109GKDQIvL.jpg
794161,item_weight,20.0 gram,71Vzo2Tm+xL.jpg
132401,item_weight,30.0 gram,81FkXZu1JKL.jpg
918474,maximum_weight_recommendation,100 kilogram,41hERh6+QSL.jpg
918474,maximum_weight_recommendation,100 kilogram,71p9NT6S+oL.jpg
529606,item_weight,80 gram,51ZDmYjBs5L.jpg
529606,item_weight,80 gram,61nuiGZrPFL.jpg
529606,item_weight,80 gram,61hPGjg3TIL.jpg
529606,item_weight,80 gram,61dOx+t-eJL.jpg
529606,item_weight,80 gram,71qpChRGMaL.jpg
630390,item_weight,2.2 pound,819qumvzwjS.jpg
630390,item_weight,2.2 pound,71DuSLNxwIL.jpg
630390,item_weight,2.2 pound,718kf84KArL.jpg
630390,item_weight,2.2 pound,61pPOSAjAVL.jpg
654649,item_weight,1.0 ounce,71fkFovzQzL.jpg
893692,item_weight,0.93 kilogram,71sWRJYeSQL.jpg
860821,wattage,65.0 watt,71A9Th6kL0L.jpg
860821,wattage,50.0 watt,61-oywTTsiL.jpg
860821,voltage,220.0 volt,61-oywTTsiL.jpg
318770,wattage,100.0 watt,71b4qPxCyUL.jpg
271537,voltage,110.0 volt,71FXzcQHjnL.jpg
271537,voltage,110.0 volt,71DJWKsLDaL.jpg
501250,item_weight,24.0 pound,81hfpYrmMLL.jpg
412008,voltage,1.5 volt,717ZmdjecdL.jpg
860821,voltage,110.0 volt,71EQ8sO8r6S.jpg
752266,wattage,12.0 watt,51nd5k5TgfL.jpg
396159,item_weight,290.0 gram,718fQcag4xL.jpg
396159,item_weight,150.0 gram,71HstDkDNTL.jpg
639090,item_weight,3.5 ounce,815hpJmgrHL.jpg
639090,item_weight,3.5 ounce,71rmIhmXX+L.jpg
993359,item_weight,100 gram,819kGfWlbUL.jpg
299791,item_weight,10.0 gram,616qG7gFubL.jpg
487566,item_weight,11.0 gram,6193D7oZWcL.jpg
630869,item_weight,15.6 gram,71mtYuOIMBL.jpg
237000,item_weight,800.0 gram,71A9ZQ-1GNL.jpg
459516,item_weight,1000 milligram,51z0bDmdh8L.jpg
308856,item_weight,100 gram,61xPV8oTd6L.jpg
299791,item_weight,58.2 gram,71jLZc0dPWL.jpg
249638,item_weight,5.0 gram,71F8VoK83NL.jpg
550840,item_weight,65.0 gram,61bWJv-62hL.jpg
281678,item_weight,33.0 gram,51WwAHEvSDL.jpg
589105,item_weight,1.0 ton,71j81jNs+5L.jpg
557758,item_volume,2.0 litre,61CaXvWQZeL.jpg
318770,wattage,550.0 watt,71UxMILZyJL.jpg
318770,wattage,550.0 watt,71aakaw+bTL.jpg
523149,item_weight,7.5 gram,41XKkkeQUDL.jpg
916768,item_volume,250.0 millilitre,71LM6gA-dsL.jpg
731432,item_weight,38.0 milligram,61JQQgD2p8L.jpg
299791,item_weight,7.9 gram,51cTANWXL6L.jpg
844474,item_weight,0.54 kilogram,71taK37M3lL.jpg
442321,item_weight,60.0 kilogram,51lStBIjePL.jpg
281678,item_weight,1.06 ounce,71td3KOAo2L.jpg
281678,item_weight,1.0 gram,61UzQObvTqL.jpg
281678,item_weight,1.06 ounce,715CxG8vSxL.jpg
281678,item_weight,1.0 gram,61GoGxVS9JL.jpg
281678,item_weight,1.06 ounce,61Eo6GyeDKL.jpg
983323,voltage,12.0 volt,71hXBys4-SL.jpg
801829,item_weight,150.0 kilogram,61+1MMMsvOL.jpg
507619,item_weight,15.0 kilogram,71hN2p-bpjL.jpg
922709,voltage,50.0 volt,816usm7CyPL.jpg
681445,item_weight,600.0 gram,81KFV4pDdTL.jpg
254449,item_weight,1.05 milligram,81dV4HO4lQL.jpg
254449,item_weight,350.0 milligram,41PznKCmOrL.jpg
523149,item_weight,1.0 pound,61q0rCM4KdL.jpg
273748,item_weight,183.0 gram,71sMbE7cO6L.jpg
254449,item_weight,90.0 gram,61RYSRNYnJL.jpg
752266,wattage,15.0 watt,61A9pJH9ilL.jpg
459271,item_weight,38.6 pound,71Au8Ehc6jL.jpg
752266,item_weight,6.8 kilogram,71IqvjUsIqL.jpg
120219,maximum_weight_recommendation,47.0 gram,71C1RWK1rjL.jpg
459516,item_volume,100.0 millilitre,711ec6tuvzL.jpg
589105,item_weight,50.0 pound,913AUt2PsPL.jpg
866516,item_weight,0.5 kilogram,51nUHNzp5oL.jpg
373285,item_weight,4.5 ounce,81RCFPY7VsS.jpg
373285,item_weight,4.5 ounce,81kDrM1R4WS.jpg
416664,wattage,3.0 watt,815ItNAU7kL.jpg
658003,item_weight,1.76 ounce,61xl3yZFNcL.jpg
630869,item_weight,19.0 gram,51rSaUzVz0L.jpg
120569,item_weight,360.0 gram,71x9bCkX5hL.jpg
459516,item_weight,850.0 milligram,7144gB89qRL.jpg
446789,maximum_weight_recommendation,300 kilogram,81hBY4J5F3L.jpg
273748,item_weight,0.73 kilogram,61ftO4-wxrL.jpg
993359,item_weight,100 gram,613ZVDSpFGL.jpg
459516,item_weight,200 gram,61byoKCmWJL.jpg
459516,item_weight,200 gram,611JJkwrY5L.jpg
459516,item_weight,200 gram,71QDwlpfc9L.jpg
459516,item_weight,200 gram,712u4UJbFIL.jpg
459516,item_weight,200 gram,611l4KG7muL.jpg
810266,item_weight,40 gram,61nd13Zd6BL.jpg
179080,item_weight,9.5 kilogram,61wmDXev4qL.jpg
524635,item_weight,15.0 gram,61Cg064naiL.jpg
524635,item_weight,15.0 gram,61fi6IcMppL.jpg
524635,item_weight,15.0 gram,61hbJOaRvqL.jpg
226504,item_weight,6.0 gram,61eT6zTdGhL.jpg
630869,item_weight,17.0 gram,71cAfOKHunL.jpg
934747,item_weight,10.0 gram,81dSfMazlTL.jpg
299791,item_weight,20.0 gram,71enMPeUq5L.jpg
881883,item_weight,300.0 pound,91UL92-HrbL.jpg
281678,item_weight,18.0 pound,617S-axbZNL.jpg
459516,item_weight,200.0 milligram,71iBNn8Co2L.jpg
459516,item_weight,200.0 milligram,61PaUBfgeRL.jpg
459516,item_weight,1.0 ounce,415gqGnlmwL.jpg
459516,item_weight,200.0 milligram,617YML9KymL.jpg
459516,item_weight,200.0 milligram,71vL1NCy0NL.jpg
459516,item_weight,200.0 milligram,81YrKcT8vFL.jpg
120219,maximum_weight_recommendation,3.0 ton,61bfNk2pvbL.jpg
254449,item_weight,100.0 microgram,716HMKH-9KL.jpg
296366,item_weight,20.0 pound,81j2GiZV-IL.jpg
558832,item_weight,3.5 gram,41aQ2qyc6pL.jpg
281678,item_weight,80.0 gram,61MhTGvnoqL.jpg
308856,item_weight,1.7 kilogram,51meZFN7UIL.jpg
254449,item_volume,500.0 millilitre,71I3totusDL.jpg
120219,maximum_weight_recommendation,0.15 kilogram,61vmYDOez4L.jpg
120219,item_weight,0.15 kilogram,61vmYDOez4L.jpg
709627,voltage,7.4 volt,51lCCgdmQ+L.jpg
709627,voltage,7.4 volt,513CiQIuuLL.jpg
709627,voltage,7.4 volt,513X5hxF1+L.jpg
709627,voltage,7.4 volt,51FLqJLAVpL.jpg
709627,voltage,7.4 volt,51UT6HgeglL.jpg
701880,item_weight,210.0 gram,71xAtIxDbUL.jpg
149159,item_weight,290.0 gram,81xwDfspTGL.jpg
675317,item_weight,74.0 gram,618o4+fKHbL.jpg
908443,item_weight,620.0 gram,51-fpvYU3qL.jpg
299791,item_weight,6.0 gram,51m2--S90qL.jpg
179080,voltage,48.0 volt,71m9SCnmfQL.jpg
776058,item_weight,5.0 pound,71wBB4VklwL.jpg
416664,item_weight,360.0 gram,51P75nDTtXL.jpg
750220,item_weight,500.0 gram,81+a+qSJQzL.jpg
750220,item_weight,500.0 gram,81XuXSLSA5L.jpg
750220,item_weight,500.0 gram,31bhp-kEEEL.jpg
750220,item_weight,100.0 gram,51YM+XNR14L.jpg
179080,wattage,750.0 watt,71oElnCL8CL.jpg
731432,item_weight,150 gram,61y0I17Hp+S.jpg
308671,item_weight,850 gram,81Nhv4SMPbL.jpg
746096,item_weight,23.49 kilogram,61rZdpbCqwL.jpg
558374,item_weight,4.4 gram,71MHA0Z3qFL.jpg
459516,item_weight,200 gram,51g1bUR4zYL.jpg
558374,item_weight,198 gram,610-OJ2MbtL.jpg
150913,item_weight,18 kilogram,71QS1q8LeOL.jpg
150913,maximum_weight_recommendation,50 kilogram,71QS1q8LeOL.jpg
969033,maximum_weight_recommendation,2 kilogram,81EjieCoRQL.jpg
192132,item_weight,340.0 gram,713AO3diVNL.jpg
630869,item_weight,12.3 gram,61vZ2eyQ3hL.jpg
569206,item_weight,108.0 pound,71zX7aMsdyL.jpg
299791,item_weight,7.1 gram,61iZ2CfgOoL.jpg
599772,item_weight,120.0 gram,71Hs1vDAT8L.jpg
709627,item_weight,9.6 gram,61AtNtWwrAL.jpg
299791,item_weight,6.5 gram,4187Q95RIRL.jpg
249638,item_weight,50.0 gram,61ylRv-DyCS.jpg
630869,item_weight,7.0 gram,61T-Saub0eL.jpg
881883,item_weight,260.0 gram,71cl-wvluOL.jpg
881883,item_weight,85.0 ton,61Xx6rOG+xL.jpg
397856,item_weight,5000.0 microgram,81KBBxuMneL.jpg
501250,item_weight,5.1 kilogram,71xuICsqTzL.jpg
281678,item_weight,200 gram,81HlcwuYuYL.jpg
918474,maximum_weight_recommendation,400 pound,81+Y9iExgnL.jpg
483370,item_weight,4.0 pound,71eQxSuDB7L.jpg
969033,maximum_weight_recommendation,150 pound,61pBhQiHhyL.jpg
654649,item_weight,71788.0 ton,810akZL5VSL.jpg
252782,item_weight,2.0 gram,71l2wDHI86L.jpg
569206,item_weight,320.0 gram,81z035aaQbL.jpg
299791,item_weight,8.5 gram,61pGLV+S94L.jpg
178958,item_weight,4.2 kilogram,71WkYe-8LNL.jpg
299791,item_weight,5.0 gram,51R2np4lzGL.jpg
483370,item_weight,400.0 gram,61m3pGYsORL.jpg
523149,item_weight,2.8 gram,71AyTdm6J1L.jpg
273748,item_weight,0.25 kilogram,61e2JhqSyxL.jpg
156839,maximum_weight_recommendation,60 kilogram,61oc9DBBrKL.jpg
156839,maximum_weight_recommendation,30 kilogram,715NEyBLKUL.jpg
557758,item_volume,200.0 millilitre,411Zo6F-xgL.jpg
523149,item_weight,18.0 gram,81LiaoHr1yL.jpg
523149,item_weight,4.9 gram,71igpctDJEL.jpg
858439,item_weight,24.0 gram,51Y4CqX9PbL.jpg
369753,item_volume,100.0 millilitre,81wXsEADcWL.jpg
369753,item_volume,100.0 millilitre,61YeXRu2n9L.jpg
308856,item_weight,10.0 kilogram,61NXqZUUbZL.jpg
524635,item_weight,9.0 milligram,71kCK3+dYRL.jpg
709627,item_weight,285.0 gram,71vv0twY46L.jpg
334327,item_weight,130.0 pound,71p4gUM+6eL.jpg
299791,item_weight,6.0 ounce,51CqZIkIkoL.jpg
140266,item_weight,4.0 gram,61hVqzMDJEL.jpg
140266,voltage,110.0 volt,51SQ+ivMx1L.jpg
557758,item_weight,400.0 gram,812TxwY2dbL.jpg
557758,item_weight,400.0 gram,51eaeqjydzL.jpg
557758,item_weight,400.0 gram,61Hx3k5VQUL.jpg
557758,item_weight,400.0 gram,51AIl06xErL.jpg
523149,item_weight,7.1 gram,61hxZRRWIoL.jpg
237000,item_weight,12.0 ounce,71KmhBftcdL.jpg
675317,item_weight,2.0 pound,61KvskXFpJL.jpg
299791,item_weight,10.0 gram,81fzKK3+R3L.jpg
748919,item_weight,200.0 gram,81TSAd3X0xL.jpg
529606,item_weight,80.0 ounce,41MCgr8R6kL.jpg
529606,item_weight,8.0 ounce,41ET6IcSscL.jpg
529606,item_weight,8.0 ounce,71IllnXceqL.jpg
752266,voltage,120.0 volt,71naSaXWd0S.jpg
523149,item_weight,5.5 gram,61YdzcDSACL.jpg
523149,item_weight,25.5 gram,51vDRFdK3rL.jpg
934747,item_weight,8.0 gram,51Ry653jT-L.jpg
630869,item_weight,23.0 gram,61itWDDPQnL.jpg
993359,item_weight,400 gram,715OIITUtFL.jpg
524635,item_weight,100 gram,510BsozCCyL.jpg
630869,item_weight,4.5 gram,71XaJCWgpSL.jpg
273748,item_weight,1.9 pound,61HfERFOr1L.jpg
149159,item_weight,80.0 gram,81wyXLbNYUL.jpg
934747,item_weight,1.8 gram,61GvLKWbGhL.jpg
630869,item_weight,31.0 gram,61yKefcSKvL.jpg
601746,item_weight,30.0 pound,71D9DYuSnnL.jpg
934747,item_weight,3.6 gram,51fubdgGc+L.jpg
731432,item_weight,1000.0 milligram,619LOkYI7nL.jpg
731432,item_weight,1000.0 milligram,71dAjlzpasL.jpg
731432,item_weight,1000.0 milligram,71+gfsln56L.jpg
120569,item_weight,1.75 pound,71W1zLLUj5L.jpg
299791,item_weight,13.0 gram,51ihtiM8ZLL.jpg
299791,item_weight,78.0 gram,71CFqzGL22L.jpg
731432,item_weight,222.0 milligram,61NYLhwwOfL.jpg
249638,item_weight,50.0 gram,71Ry08oppHL.jpg
249638,item_weight,5.0 gram,61cRJ84LSQL.jpg
299791,item_weight,11.0 gram,415xCOO9MjL.jpg
179080,wattage,250.0 watt,81YmELdFV4L.jpg
641642,voltage,12.0 volt,71+4NoYfm3L.jpg
132401,item_weight,1.1 pound,8113D1Za6mL.jpg
150913,item_weight,13.0 kilogram,8182ZO2zLuL.jpg
749917,item_weight,2.45 pound,51n+myRW7FL.jpg
709627,item_weight,28.0 gram,71FuYwawNgL.jpg
609802,item_weight,11.0 pound,71A0kFgxkbL.jpg
299791,item_weight,89.0 gram,51NKIUQGpHL.jpg
449021,item_weight,12.0 ounce,612ZAdXg8tL.jpg
449021,item_weight,12.0 ounce,61wvmnBOzlL.jpg
416664,wattage,3.0 watt,41U81jvU+6L.jpg
140266,item_weight,20.0 gram,51ZOmcxhTyL.jpg
140266,item_weight,20.0 gram,61I4iI4gbWL.jpg
311997,item_weight,2.5 kilogram,51D6tb21WEL.jpg
281678,item_volume,50.0 millilitre,81tYOaDS9YL.jpg
801829,item_weight,0.8 pound,61AiRXtGakL.jpg
120219,maximum_weight_recommendation,7.0 kilogram,71nRp1HayAL.jpg
449021,item_weight,10.0 ounce,81zIJoDLxRL.jpg
524635,item_weight,65.0 gram,81YN8sVTBrL.jpg
524635,item_weight,65.0 gram,815HrOLObIL.jpg
524635,item_weight,65.0 gram,81R07uwa0cL.jpg
524635,item_weight,100.0 pound,71Jj6oqqruL.jpg
524635,item_weight,40.0 pound,715Ye1VvzpL.jpg
524635,item_weight,100.0 gram,61O+mU9r2iL.jpg
107694,item_weight,25.0 kilogram,71j8VWVeoXL.jpg
299791,item_weight,47.0 gram,71NI-EkZcsL.jpg
318770,wattage,100.0 watt,71zvXfQdJvL.jpg
318770,wattage,850.0 watt,71SnDFW7SAL.jpg
318770,wattage,60.0 watt,61afe7W7xtS.jpg
459516,item_weight,3 gram,71fAmhVUm6L.jpg
459516,item_weight,3 gram,81r9BSvcPqL.jpg
750220,item_weight,500 gram,61q135tn4AL.jpg
750220,item_weight,500 gram,61wcFhN662L.jpg
993359,item_weight,3.52 ounce,41h90lBYR9L.jpg
993359,item_weight,14.7 gram,41mgnZyexKL.jpg
993359,item_weight,100 gram,41jkwvRiqLL.jpg
993359,item_weight,100 gram,416QE5iftvL.jpg
489118,item_weight,150 gram,61ovpjd2GyL.jpg
529606,item_weight,300 gram,71vXHv-rssL.jpg
529606,item_weight,300 gram,711tZjuh38L.jpg
993359,item_weight,100 gram,517eELKIAdL.jpg
993359,item_weight,100 gram,71ItD3Peu7L.jpg
957185,item_weight,450 gram,610iSIXHktS.jpg
308856,item_weight,2 kilogram,71wwBIYKorL.jpg
308856,item_weight,2 kilogram,910E1Ms483L.jpg
120569,item_volume,30.0 millilitre,519yF2ZXqYL.jpg
416664,item_weight,165.0 kilogram,719udYtpxIL.jpg
641642,voltage,220.0 volt,61vZdkBbb2S.jpg
365637,item_weight,1.0 kilogram,71sCnOs-z7L.jpg
365637,item_weight,57.0 kilogram,71atnq9QR2L.jpg
654649,item_weight,150.0 gram,61+r9k+TqyL.jpg
654649,item_weight,150.0 gram,615eBJ0xkDL.jpg
152057,item_weight,200.0 gram,81YVInwmKAL.jpg
152057,item_weight,200.0 gram,71B7YjgG2AL.jpg
641642,voltage,110.0 volt,51xGtZU+F0L.jpg
641642,voltage,220.0 volt,61YD6MMM5YL.jpg
641642,voltage,220.0 volt,51BvCIHcgSL.jpg
273748,item_weight,0.4 kilogram,61UYjkclzaL.jpg
752266,voltage,5.5 volt,61cWMElHoUL.jpg
318770,wattage,40.0 watt,71x2tLxf86L.jpg
318770,wattage,18.0 watt,61xu7f6H3vL.jpg
318770,wattage,40.0 watt,71e0NqMEyPL.jpg
318770,wattage,18.0 watt,71qoMhhZZJL.jpg
150535,item_weight,300.0 gram,719JtXsuxbL.jpg
709627,voltage,11.55 volt,41aOaPoPFGL.jpg
558832,item_weight,40.0 gram,61vWsUPJlYL.jpg
558832,item_weight,40.0 gram,613FIo8VaRL.jpg
709627,voltage,500.0 volt,61ygMPLHycL.jpg
169111,voltage,4.0 volt,61zsm9Wx24L.jpg
179080,wattage,250.0 watt,71x+J7kqPNL.jpg
179080,voltage,36.0 volt,71x+J7kqPNL.jpg
752266,voltage,230.0 volt,81EiMKtaldL.jpg
609802,item_weight,95.0 gram,71e6iAjRwBL.jpg
308856,item_weight,85.0 gram,710WybAX84L.jpg
308856,item_weight,4.0 kilogram,81PNG2CST4L.jpg
731432,item_weight,250 gram,61MU5VQZHsL.jpg
731432,item_weight,250 gram,81ZnTQ+4ncL.jpg
731432,item_weight,250 gram,61EBQhBGK5L.jpg
731432,item_weight,250 gram,71Cz5aaU8PL.jpg
731432,item_weight,250 gram,81Ae5KkxGzL.jpg
731432,item_weight,250 gram,81M84GPLP5L.jpg
731432,item_weight,250 gram,61Z+l8yFGwL.jpg
299791,item_weight,10 gram,51O0ye8zO5L.jpg
957185,item_weight,246 gram,611oloLakiL.jpg
957185,item_weight,246 gram,81K0IMm-V-L.jpg
299791,item_weight,25.0 gram,51rP1QoA8GL.jpg
107694,item_weight,300.0 pound,81tu5D7bQcL.jpg
221399,maximum_weight_recommendation,600 pound,71gvWCSRWxL.jpg
221399,maximum_weight_recommendation,600 pound,81p1waR0IkL.jpg
866516,item_weight,5.0 ounce,71qUdfhi5JL.jpg
273748,item_weight,0.4 kilogram,61kFrfEYqVL.jpg
709627,item_weight,2 gram,71lxQhhfdeL.jpg
558374,item_weight,1000 gram,81f3mtIX9CL.jpg
709627,item_weight,0 gram,71mHMQpsdBL.jpg
281678,item_weight,4 ounce,71fXCyi1l7L.jpg
299791,item_weight,12 gram,61kHw6hzQoL.jpg
801829,maximum_weight_recommendation,130 kilogram,61abRXOW+FS.jpg
589105,item_weight,1.0 pound,61MqTXo3eEL.jpg
524635,item_weight,500.0 milligram,717Gy4UgMJL.jpg
524635,item_weight,500.0 milligram,71e1Pukw9qL.jpg
524635,item_weight,500.0 milligram,61KLVdGwDDL.jpg
483370,item_weight,0.21 kilogram,71Iku3v-joL.jpg
501250,voltage,230.0 volt,61Vh1IUjyuL.jpg
825239,item_weight,10.0 kilogram,71XvGuCEK8L.jpg
752266,wattage,108.0 watt,71BtuagQxdL.jpg
273748,item_weight,0.4 kilogram,61YyqGPcdlL.jpg
599772,item_weight,68.0 gram,619vWrUUOPL.jpg
299791,item_weight,16.5 gram,51CSHgI8y-L.jpg
249638,item_weight,3.0 gram,61QD88wk9ML.jpg
593600,item_weight,3.0 ounce,61wF0UJ-DOL.jpg
275506,item_weight,4.0 kilogram,81gl+nmjrHL.jpg
630869,item_weight,23.0 gram,71O+Gs5Ot-L.jpg
847223,item_weight,350.0 gram,81haW8xJglL.jpg
965518,voltage,18.0 volt,81hQkVPB-IL.jpg
416664,wattage,50.0 watt,71qX7HjnhuL.jpg
299791,item_weight,159.0 pound,71VCglUkSfL.jpg
523149,item_weight,2.3 gram,51Xfq-wnHrL.jpg
252782,item_weight,20.2 gram,71PRr+BrE6L.jpg
529606,item_weight,290.0 gram,61kD9l+pplL.jpg
308856,item_weight,7.0 kilogram,615O3N2v6VL.jpg
308856,item_weight,3.0 kilogram,51Y3V+Kp6EL.jpg
308856,item_weight,100.0 gram,61q886NFZmL.jpg
847223,item_weight,49.0 kilogram,51wKCgMTJUL.jpg
107694,item_weight,15.0 kilogram,71Xip5fJIPL.jpg
601746,item_weight,11.3 kilogram,71ejuUHIrVS.jpg
308671,item_weight,8 gram,81ZnQNZeAwL.jpg
459516,item_weight,63 gram,8113HHv8hkL.jpg
459516,item_weight,63 gram,71XSg5wDoDL.jpg
459516,item_weight,63 gram,71tmuIDBuXL.jpg
993359,item_weight,3.53 ounce,717AkUAaNFL.jpg
630869,item_weight,14.5 gram,71OUzL7vEjL.jpg
299791,item_weight,3.0 pound,71cAGBAnm2L.jpg
483370,item_weight,100.0 gram,61tUoise1oL.jpg
523149,item_weight,14.9 gram,41mPYy4f2+L.jpg
507619,item_weight,3.5 kilogram,81+4ptezr9L.jpg
299791,item_weight,3.9 gram,51uT0FP+GlL.jpg
767202,item_weight,294.0 gram,71W1xIlx93L.jpg
179080,voltage,48.0 volt,71806QopfpL.jpg
179080,voltage,48.0 volt,61o1GyqdaLL.jpg
523149,item_weight,100.0 gram,919+gTcaxWL.jpg
523149,item_weight,10.0 gram,71NO1ngDSnL.jpg
487566,item_weight,300.0 gram,61-oZDwZKwL.jpg
238409,item_weight,2800.0 gram,81TUMDKE6LL.jpg
281678,item_weight,52.0 gram,71Z6JGtQraL.jpg
639090,item_weight,611.0 gram,51LAblvJjfL.jpg
860821,voltage,230.0 volt,71p6D1cE+AL.jpg
523149,item_weight,1.76 gram,4129Wt-CRVL.jpg
524635,item_weight,100.0 gram,613KOY4FwSL.jpg
524635,item_weight,10.0 gram,71MBnW0WCYL.jpg
179080,voltage,36.0 volt,81DdUKDd+rL.jpg
308856,item_weight,454.0 gram,61vPBdYakaL.jpg
630869,item_weight,20.1 gram,71DgqoMjnlL.jpg
993359,item_weight,5.0 gram,61bz+0XXtLL.jpg
359859,item_weight,8.0 pound,71LIBFetXAS.jpg
767202,item_weight,169.0 gram,71tEIulPnnL.jpg
180410,item_weight,1.0 ounce,71OygbHBYZL.jpg
245959,item_weight,0.48 kilogram,71yyB9GWUcL.jpg
731432,item_weight,20 gram,61+tbsxQghL.jpg
731432,item_weight,20 gram,6166Nd5vs1L.jpg
731432,item_weight,20 gram,61XwyPqxv-L.jpg
731432,item_weight,20 gram,81jF0EvKcCL.jpg
731432,item_weight,20 gram,61TlEXOgoqL.jpg
731432,item_weight,20 gram,612AevAH33L.jpg
628971,item_weight,400 gram,61A9Fa9TeUS.jpg
524635,item_weight,20.0 gram,616osSRWcmL.jpg
524635,item_weight,20.0 gram,71tU92GEt-L.jpg
524635,item_weight,20.0 gram,61WsHQSpt7L.jpg
524635,item_weight,20.0 gram,61+hDXKbAoL.jpg
524635,item_weight,20.0 gram,61HA7FxPiCL.jpg
524635,item_weight,20.0 gram,71Z+GtmIxdL.jpg
329793,item_weight,6.0 pound,81RM-5F2WPL.jpg
120219,maximum_weight_recommendation,20.0 ounce,71j3rBPck-L.jpg
329793,item_weight,403.0 gram,711vUKfUPML.jpg
